0.38946526652955993 0.3470852903105951
0.13452567927136092 0.06982811090839709
0.04134765895865255 0.011838010723972841
-0.012122226060004996 -0.043297871739402215
-0.008014771710643421 -0.03210487604625905
0.0239581602013068 -0.03576974171232117
0.03704841704912857 -0.04389553604532757
0.05503711585081336 0.03473368358250557
-0.028306039176603928 0.05222577573383958
-0.05329104258914804 0.032418115677645624
-0.020902405792469998 0.04126962095712977
-0.03206398438456681 -0.015769710152112894
-0.005658402120413332 0.012690620958506513
0.020721339812641612 0.04646476027470814
0.10863958508191467 0.04554154084194394
0.16237781739052723 0.03191164729292618
0.12404604012590298 0.031779594454037975
0.035899816898426896 0.011305890317248678
-0.03161637968983281 0.02188837350077761
-0.06903134635998179 0.02953615287737053
