116:116:GREEN:10,400,497,230,680:1000,450,800,100::
117:117:GREEN:10,400,497,230,680:1000,450,800,100::
118:118:GREEN:10,400,497,230,680:1000,450,800,100::
119:119:YELLOW:10,400,497,230,680:1000,450,800,100::
120:120:YELLOW:10,400,497,230,680:1000,450,800,100::
121:121:YELLOW:10,400,497,230,680:1000,450,800,100::
122:122:YELLOW:10,400,497,230,680:1000,450,800,100::
123:123:YELLOW:10,400,497,230,680:1000,450,800,100::
124:124:YELLOW:10,400,497,230,680:1000,450,800,100::
125:125:YELLOW:10,400,497,230,680:1000,450,800,100::
126:126:YELLOW:10,400,497,230,680:1000,450,800,100::
127:127:RED:10,400,497,230,680:1000,450,800,100::
128:128:RED:10,400,497,230,680:1000,450,800,100::
129:129:RED:10,400,497,230,680:1000,450,800,100::
130:130:RED:10,400,497,230,680:1000,450,800,100::
131:131:RED:10,400,497,230,680:1000,450,800,100::
132:132:RED:10,400,497,230,680:1000,450,800,100::
133:133:RED:10,400,497,230,680:1000,450,800,100::
134:134:RED:10,400,497,230,680:1000,450,800,100::
135:135:RED:10,400,497,230,680:1000,450,800,100::
136:136:RED:10,400,497,230,680:1000,450,800,100::
137:137:RED:10,400,497,230,680:1000,450,800,100::
138:138:RED:10,400,497,230,680:1000,450,800,100::
139:139:GREEN:10,400,497,230,680:1000,450,800,100::
140:140:GREEN:10,400,497,230,680:1000,450,800,100::
141:141:GREEN:10,400,497,230,680:1000,450,800,100::
142:142:GREEN:10,400,497,230,680:1000,450,800,100::
143:143:GREEN:10,400,497,230,680:1000,450,800,100::
144:144:GREEN:10,400,497,230,680:1000,450,800,100::
145:145:GREEN:10,400,497,230,680:1000,450,800,100::
146:146:GREEN:10,400,497,230,680:1000,450,800,100::
147:147:GREEN:10,400,497,230,680:1000,450,800,100::
148:148:GREEN:10,400,497,230,680:1000,450,800,100::
149:149:GREEN:10,400,497,230,680:1000,450,800,100::
150:150:GREEN:10,400,497,230,680:1000,450,800,100::
151:151:GREEN:10,400,497,230,680:1000,450,800,100::
152:152:GREEN:10,400,497,230,680:1000,450,800,100::
153:153:GREEN:10,400,497,230,680:1000,450,800,100::
154:154:GREEN:10,400,497,230,680:1000,450,800,100::
155:155:GREEN:10,400,497,230,680:1000,450,800,100::
156:156:GREEN:10,400,497,230,680:1000,450,800,100::
157:157:GREEN:10,400,497,230,680:1000,450,800,100::
158:158:GREEN:10,400,497,230,680:1000,450,800,100::
159:159:GREEN:10,400,497,230,680:1000,450,800,100::
160:160:GREEN:10,400,497,230,680:1000,450,800,100::
161:161:GREEN:10,400,497,230,680:1000,450,800,100::
162:162:GREEN:10,400,497,230,680:1000,450,800,100::
163:163:GREEN:10,400,497,230,680:1000,450,800,100::
164:164:GREEN:10,400,497,230,680:1000,450,800,100::
165:165:GREEN:10,400,497,230,680:1000,450,800,100::
166:166:GREEN:10,400,497,230,680:1000,450,800,100::
167:167:GREEN:10,400,497,230,680:1000,450,800,100::
168:168:GREEN:10,400,497,230,680:1000,450,800,100::
169:169:GREEN:10,400,497,230,680:1000,450,800,100::
170:170:GREEN:10,400,497,230,680:1000,450,800,100::
171:171:GREEN:10,400,497,230,680:1000,450,800,100::
172:172:GREEN:10,400,497,230,680:1000,450,800,100::
173:173:GREEN:10,400,497,230,680:1000,450,800,100::
174:174:GREEN:10,400,497,230,680:1000,450,800,100::
175:175:GREEN:10,400,497,230,680:1000,450,800,100::
176:176:GREEN:10,400,497,230,680:1000,450,800,100::
177:177:GREEN:10,400,497,230,680:1000,450,800,100::
178:178:GREEN:10,400,497,230,680:1000,450,800,100::
179:179:GREEN:10,400,497,230,680:1000,450,800,100::
180:180:GREEN:10,400,497,230,680:1000,450,800,100::
181:181:GREEN:10,400,497,230,680:1000,450,800,100::
182:182:YELLOW:10,400,497,230,680:1000,450,800,100::
183:183:YELLOW:10,400,497,230,680:1000,450,800,100::
184:184:YELLOW:10,400,497,230,680:1000,450,800,100::
185:185:YELLOW:10,400,497,230,680:1000,450,800,100::
186:186:YELLOW:10,400,497,230,680:1000,450,800,100::
187:187:YELLOW:10,400,497,230,680:1000,450,800,100::
188:188:YELLOW:10,400,497,230,680:1000,450,800,100::
189:189:YELLOW:10,400,497,230,680:1000,450,800,100::
190:190:RED:10,400,497,230,680:1000,450,800,100::
191:191:RED:10,400,497,230,680:1000,450,800,100::
192:192:RED:10,400,497,230,680:1000,450,800,100::
193:193:RED:10,400,497,230,680:1000,450,800,100::
194:194:RED:10,400,497,230,680:1000,450,800,100::
195:195:RED:10,400,497,230,680:1000,450,800,100::
196:196:RED:10,400,497,230,680:1000,450,800,100::
197:197:RED:10,400,497,230,680:1000,450,800,100::
198:198:RED:10,400,497,230,680:1000,450,800,100::
199:199:RED:10,400,497,230,680:1000,450,800,100::
200:200:RED:10,400,497,230,680:1000,450,800,100::
201:201:RED:10,400,497,230,680:1000,450,800,100::
202:202:GREEN:10,400,497,230,680:1000,450,800,100::
203:203:GREEN:10,400,497,230,680:1000,450,800,100::
204:204:GREEN:10,400,497,230,680:1000,450,800,100::
205:205:GREEN:10,400,497,230,680:1000,450,800,100::
206:206:GREEN:10,400,497,230,680:1000,450,800,100::
207:207:GREEN:10,400,497,230,680:1000,450,800,100::
208:208:GREEN:10,400,497,230,680:1000,450,800,100::
209:209:GREEN:10,400,497,230,680:1000,450,800,100::
210:210:GREEN:10,400,497,230,680:1000,450,800,100::
211:211:GREEN:10,400,497,230,680:1000,450,800,100::
212:212:GREEN:10,400,497,230,680:1000,450,800,100::
213:213:GREEN:10,400,497,230,680:1000,450,800,100::
214:214:GREEN:10,400,497,230,680:1000,450,800,100::
215:215:GREEN:10,400,497,230,680:1000,450,800,100::
216:216:YELLOW:10,400,497,230,680:1000,450,800,100::
217:217:YELLOW:10,400,497,230,680:1000,450,800,100::
218:218:YELLOW:10,400,497,230,680:1000,450,800,100::
219:219:YELLOW:10,400,497,230,680:1000,450,800,100::
220:220:YELLOW:10,400,497,230,680:1000,450,800,100::
221:221:YELLOW:10,400,497,230,680:1000,450,800,100::
222:222:YELLOW:10,400,497,230,680:1000,450,800,100::
223:223:YELLOW:10,400,497,230,680:1000,450,800,100::
224:224:RED:10,400,497,230,680:1000,450,800,100::
225:225:RED:10,400,497,230,680:1000,450,800,100::
226:226:RED:10,400,497,230,680:1000,450,800,100::
227:227:RED:10,400,497,230,680:1000,450,800,100::
228:228:RED:10,400,497,230,680:1000,450,800,100::
229:229:RED:10,400,497,230,680:1000,450,800,100::
230:230:RED:10,400,497,230,680:1000,450,800,100::
231:231:RED:10,400,497,230,680:1000,450,800,100::
232:232:RED:10,400,497,230,680:1000,450,800,100::
233:233:RED:10,400,497,230,680:1000,450,800,100::
234:234:RED:10,400,497,230,680:1000,450,800,100::
235:235:RED:10,400,497,230,680:1000,450,800,100::
236:236:GREEN:10,400,497,230,680:1000,450,800,100::
237:237:GREEN:10,400,497,230,680:1000,450,800,100::
238:238:GREEN:10,400,497,230,680:1000,450,800,100::
239:239:GREEN:10,400,497,230,680:1000,450,800,100::
240:240:GREEN:10,400,497,230,680:1000,450,800,100::
241:241:GREEN:10,400,497,230,680:1000,450,800,100::
242:242:GREEN:10,400,497,230,680:1000,450,800,100::
243:243:GREEN:10,400,497,230,680:1000,450,800,100::
244:244:GREEN:10,400,497,230,680:1000,450,800,100::
245:245:GREEN:10,400,497,230,680:1000,450,800,100::
246:246:GREEN:10,400,497,230,680:1000,450,800,100::
247:247:GREEN:10,400,497,230,680:1000,450,800,100::
248:248:GREEN:10,400,497,230,680:1000,450,800,100::
249:249:GREEN:10,400,497,230,680:1000,450,800,100::
250:250:GREEN:10,400,497,230,680:1000,450,800,100::
251:251:GREEN:10,400,497,230,680:1000,450,800,100::
252:252:GREEN:10,400,497,230,680:1000,450,800,100::
253:253:GREEN:10,400,497,230,680:1000,450,800,100::
254:254:GREEN:10,400,497,230,680:1000,450,800,100::
255:255:GREEN:10,400,497,230,680:1000,450,800,100::
256:256:YELLOW:10,400,497,230,680:1000,450,800,100::
257:257:YELLOW:10,400,497,230,680:1000,450,800,100::
258:258:YELLOW:10,400,497,230,680:1000,450,800,100::
259:259:YELLOW:10,400,497,230,680:1000,450,800,100::
260:260:YELLOW:10,400,497,230,680:1000,450,800,100::
261:261:YELLOW:10,400,497,230,680:1000,450,800,100::
262:262:YELLOW:10,400,497,230,680:1000,450,800,100::
263:263:YELLOW:10,400,497,230,680:1000,450,800,100::
264:264:RED:10,400,497,230,680:1000,450,800,100::
265:265:RED:10,400,497,230,680:1000,450,800,100::
266:266:RED:10,400,497,230,680:1000,450,800,100::
267:267:RED:10,400,497,230,680:1000,450,800,100::
268:268:RED:10,400,497,230,680:1000,450,800,100::
269:269:RED:10,400,497,230,680:1000,450,800,100::
270:270:RED:10,400,497,230,680:1000,450,800,100::
271:271:RED:10,400,497,230,680:1000,450,800,100::
272:272:RED:10,400,497,230,680:1000,450,800,100::
273:273:RED:10,400,497,230,680:1000,450,800,100::
274:274:RED:10,400,497,230,680:1000,450,800,100::
275:275:RED:10,400,497,230,680:1000,450,800,100::
276:276:GREEN:10,400,497,230,680:1000,450,800,100::
277:277:GREEN:10,400,497,230,680:1000,450,800,100::
278:278:GREEN:10,400,497,230,680:1000,450,800,100::
279:279:GREEN:10,400,497,230,680:1000,450,800,100::
280:280:GREEN:10,400,497,230,680:1000,450,800,100::
281:281:GREEN:10,400,497,230,680:1000,450,800,100::
282:282:GREEN:10,400,497,230,680:1000,450,800,100::
283:283:GREEN:10,400,497,230,680:1000,450,800,100::
284:284:GREEN:10,400,497,230,680:1000,450,800,100::
285:285:GREEN:10,400,497,230,680:1000,450,800,100::
286:286:GREEN:10,400,497,230,680:1000,450,800,100::
287:287:GREEN:10,400,497,230,680:1000,450,800,100::
288:288:GREEN:10,400,497,230,680:1000,450,800,100::
289:289:GREEN:10,400,497,230,680:1000,450,800,100::
290:290:GREEN:10,400,497,230,680:1000,450,800,100::
291:291:GREEN:10,400,497,230,680:1000,450,800,100::
292:292:GREEN:10,400,497,230,680:1000,450,800,100::
293:293:GREEN:10,400,497,230,680:1000,450,800,100::
294:294:GREEN:10,400,497,230,680:1000,450,800,100::
295:295:GREEN:10,400,497,230,680:1000,450,800,100::
296:296:GREEN:10,400,497,230,680:1000,450,800,100::
297:297:GREEN:10,400,497,230,680:1000,450,800,100::
298:298:GREEN:10,400,497,230,680:1000,450,800,100::
299:299:GREEN:10,400,497,230,680:1000,450,800,100::
300:300:GREEN:10,400,497,230,680:1000,450,800,100::
301:301:GREEN:10,400,497,230,680:1000,450,800,100::
302:302:GREEN:10,400,497,230,680:1000,450,800,100::
303:303:GREEN:10,400,497,230,680:1000,450,800,100::
304:304:GREEN:10,400,497,230,680:1000,450,800,100::
305:305:GREEN:10,400,497,230,680:1000,450,800,100::
306:306:GREEN:10,400,497,230,680:1000,450,800,100::
307:307:GREEN:10,400,497,230,680:1000,450,800,100::
308:308:GREEN:10,400,497,230,680:1000,450,800,100::
309:309:GREEN:10,400,497,230,680:1000,450,800,100::
310:310:GREEN:10,400,497,230,680:1000,450,800,100::
311:311:GREEN:10,400,497,230,680:1000,450,800,100::
312:312:GREEN:10,400,497,230,680:1000,450,800,100::
313:313:GREEN:10,400,497,230,680:1000,450,800,100::
314:314:GREEN:10,400,497,230,680:1000,450,800,100::
315:315:GREEN:10,400,497,230,680:1000,450,800,100::
316:316:YELLOW:10,400,497,230,680:1000,450,800,100::
317:317:YELLOW:10,400,497,230,680:1000,450,800,100::
318:318:YELLOW:10,400,497,230,680:1000,450,800,100::
319:319:YELLOW:10,400,497,230,680:1000,450,800,100::
320:320:YELLOW:10,400,497,230,680:1000,450,800,100::
321:321:YELLOW:10,400,497,230,680:1000,450,800,100::
322:322:YELLOW:10,400,497,230,680:1000,450,800,100::
323:323:YELLOW:10,400,497,230,680:1000,450,800,100::
324:324:RED:10,400,497,230,680:1000,450,800,100::
325:325:RED:10,400,497,230,680:1000,450,800,100::
326:326:RED:10,400,497,230,680:1000,450,800,100::
327:327:RED:10,400,497,230,680:1000,450,800,100::
328:328:RED:10,400,497,230,680:1000,450,800,100::
329:329:RED:10,400,497,230,680:1000,450,800,100::
330:330:RED:10,400,497,230,680:1000,450,800,100::
331:331:RED:10,400,497,230,680:1000,450,800,100::
332:332:RED:10,400,497,230,680:1000,450,800,100::
333:333:RED:10,400,497,230,680:1000,450,800,100::
334:334:RED:10,400,497,230,680:1000,450,800,100::
335:335:RED:10,400,497,230,680:1000,450,800,100::
336:336:GREEN:10,400,497,230,680:1000,450,800,100::
337:337:GREEN:10,400,497,230,680:1000,450,800,100::
338:338:GREEN:10,400,497,230,680:1000,450,800,100::
339:339:GREEN:10,400,497,230,680:1000,450,800,100::
340:340:GREEN:10,400,497,230,680:1000,450,800,100::
341:341:GREEN:10,400,497,230,680:1000,450,800,100::
342:342:GREEN:10,400,497,230,680:1000,450,800,100::
343:343:GREEN:10,400,497,230,680:1000,450,800,100::
344:344:GREEN:10,400,497,230,680:1000,450,800,100::
345:345:GREEN:10,400,497,230,680:1000,450,800,100::
346:346:GREEN:10,400,497,230,680:1000,450,800,100::
347:347:GREEN:10,400,497,230,680:1000,450,800,100::
348:348:GREEN:10,400,497,230,680:1000,450,800,100::
349:349:GREEN:10,400,497,230,680:1000,450,800,100::
350:350:GREEN:10,400,497,230,680:1000,450,800,100::
351:351:GREEN:10,400,497,230,680:1000,450,800,100::
352:352:GREEN:10,400,497,230,680:1000,450,800,100::
353:353:GREEN:10,400,497,230,680:1000,450,800,100::
354:354:GREEN:10,400,497,230,680:1000,450,800,100::
355:355:GREEN:10,400,497,230,680:1000,450,800,100::
356:356:GREEN:10,400,497,230,680:1000,450,800,100::
357:357:GREEN:10,400,497,230,680:1000,450,800,100::
358:358:GREEN:10,400,497,230,680:1000,450,800,100::
359:359:GREEN:10,400,497,230,680:1000,450,800,100::
360:360:GREEN:10,400,497,230,680:1000,450,800,100::
361:361:GREEN:10,400,497,230,680:1000,450,800,100::
362:362:GREEN:10,400,497,230,680:1000,450,800,100::
363:363:GREEN:10,400,497,230,680:1000,450,800,100::
364:364:GREEN:10,400,497,230,680:1000,450,800,100::
365:365:GREEN:10,400,497,230,680:1000,450,800,100::
366:366:GREEN:10,400,497,230,680:1000,450,800,100::
367:367:GREEN:10,400,497,230,680:1000,450,800,100::
368:368:GREEN:10,400,497,230,680:1000,450,800,100::
369:369:GREEN:10,400,497,230,680:1000,450,800,100::
370:370:GREEN:10,400,497,230,680:1000,450,800,100::
371:371:GREEN:10,400,497,230,680:1000,450,800,100::
372:372:GREEN:10,400,497,230,680:1000,450,800,100::
373:373:GREEN:10,400,497,230,680:1000,450,800,100::
374:374:GREEN:10,400,497,230,680:1000,450,800,100::
375:375:GREEN:10,400,497,230,680:1000,450,800,100::
376:376:GREEN:10,400,497,230,680:1000,450,800,100::
377:377:GREEN:10,400,497,230,680:1000,450,800,100::
378:378:GREEN:10,400,497,230,680:1000,450,800,100::
379:379:GREEN:10,400,497,230,680:1000,450,800,100::
380:380:YELLOW:10,400,497,230,680:1000,450,800,100::
381:381:YELLOW:10,400,497,230,680:1000,450,800,100::
382:382:YELLOW:10,400,497,230,680:1000,450,800,100::
383:383:YELLOW:10,400,497,230,680:1000,450,800,100::
384:384:YELLOW:10,400,497,230,680:1000,450,800,100::
385:385:YELLOW:10,400,497,230,680:1000,450,800,100::
386:386:YELLOW:10,400,497,230,680:1000,450,800,100::
387:387:YELLOW:10,400,497,230,680:1000,450,800,100::
388:388:RED:10,400,497,230,680:1000,450,800,100::
389:389:RED:10,400,497,230,680:1000,450,800,100::
390:390:RED:10,400,497,230,680:1000,450,800,100::
391:391:RED:10,400,497,230,680:1000,450,800,100::
392:392:RED:10,400,497,230,680:1000,450,800,100::
393:393:RED:10,400,497,230,680:1000,450,800,100::
394:394:RED:10,400,497,230,680:1000,450,800,100::
395:395:RED:10,400,497,230,680:1000,450,800,100::
396:396:RED:10,400,497,230,680:1000,450,800,100::
397:397:RED:10,400,497,230,680:1000,450,800,100::
398:398:RED:10,400,497,230,680:1000,450,800,100::
399:399:RED:10,400,497,230,680:1000,450,800,100::
400:400:GREEN:10,400,497,230,680:1000,450,800,100::
401:401:GREEN:10,400,497,230,680:1000,450,800,100::
402:402:GREEN:10,400,497,230,680:1000,450,800,100::
403:403:GREEN:10,400,497,230,680:1000,450,800,100::
404:404:GREEN:10,400,497,230,680:1000,450,800,100::
405:405:GREEN:10,400,497,230,680:1000,450,800,100::
406:406:GREEN:10,400,497,230,680:1000,450,800,100::
407:407:GREEN:10,400,497,230,680:1000,450,800,100::
408:408:GREEN:10,400,497,230,680:1000,450,800,100::
409:409:GREEN:10,400,497,230,680:1000,450,800,100::
410:410:GREEN:10,400,497,230,680:1000,450,800,100::
411:411:GREEN:10,400,497,230,680:1000,450,800,100::
412:412:GREEN:10,400,497,230,680:1000,450,800,100::
413:413:GREEN:10,400,497,230,680:1000,450,800,100::
414:414:GREEN:10,400,497,230,680:1000,450,800,100::
415:415:GREEN:10,400,497,230,680:1000,450,800,100::
416:416:GREEN:10,400,497,230,680:1000,450,800,100::
417:417:GREEN:10,400,497,230,680:1000,450,800,100::
418:418:GREEN:10,400,497,230,680:1000,450,800,100::
419:419:GREEN:10,400,497,230,680:1000,450,800,100::
420:420:GREEN:10,400,497,230,680:1000,450,800,100::
421:421:GREEN:10,400,497,230,680:1000,450,800,100::
422:422:GREEN:10,400,497,230,680:1000,450,800,100::
423:423:GREEN:10,400,497,230,680:1000,450,800,100::
424:424:GREEN:10,400,497,230,680:1000,450,800,100::
425:425:GREEN:10,400,497,230,680:1000,450,800,100::
426:426:GREEN:10,400,497,230,680:1000,450,800,100::
427:427:YELLOW:10,400,497,230,680:1000,450,800,100::
428:428:YELLOW:10,400,497,230,680:1000,450,800,100::
429:429:YELLOW:10,400,497,230,680:1000,450,800,100::
430:430:YELLOW:10,400,497,230,680:1000,450,800,100::
431:431:YELLOW:10,400,497,230,680:1000,450,800,100::
432:432:YELLOW:10,400,497,230,680:1000,450,800,100::
433:433:YELLOW:10,400,497,230,680:1000,450,800,100::
434:434:YELLOW:10,400,497,230,680:1000,450,800,100::
435:435:RED:10,400,497,230,680:1000,450,800,100::
436:436:RED:10,400,497,230,680:1000,450,800,100::
437:437:RED:10,400,497,230,680:1000,450,800,100::
438:438:RED:10,400,497,230,680:1000,450,800,100::
439:439:RED:10,400,497,230,680:1000,450,800,100::
440:440:RED:10,400,497,230,680:1000,450,800,100::
441:441:RED:10,400,497,230,680:1000,450,800,100::
442:442:RED:10,400,497,230,680:1000,450,800,100::
443:443:RED:10,400,497,230,680:1000,450,800,100::
444:444:RED:10,400,497,230,680:1000,450,800,100::
445:445:RED:10,400,497,230,680:1000,450,800,100::
446:446:RED:10,400,497,230,680:1000,450,800,100::
447:447:GREEN:10,400,497,230,680:1000,450,800,100::
448:448:GREEN:10,400,497,230,680:1000,450,800,100::
449:449:GREEN:10,400,497,230,680:1000,450,800,100::
450:450:GREEN:10,400,497,230,680:1000,450,800,100::
451:451:GREEN:10,400,497,230,680:1000,450,800,100::
452:452:GREEN:10,400,497,230,680:1000,450,800,100::
453:453:GREEN:10,400,497,230,680:1000,450,800,100::
454:454:GREEN:10,400,497,230,680:1000,450,800,100::
455:455:GREEN:10,400,497,230,680:1000,450,800,100::
456:456:GREEN:10,400,497,230,680:1000,450,800,100::
457:457:GREEN:10,400,497,230,680:1000,450,800,100::
458:458:GREEN:10,400,497,230,680:1000,450,800,100::
459:459:GREEN:10,400,497,230,680:1000,450,800,100::
460:460:GREEN:10,400,497,230,680:1000,450,800,100::
461:461:YELLOW:10,400,497,230,680:1000,450,800,100::
462:462:YELLOW:10,400,497,230,680:1000,450,800,100::
463:463:YELLOW:10,400,497,230,680:1000,450,800,100::
464:464:YELLOW:10,400,497,230,680:1000,450,800,100::
465:465:YELLOW:10,400,497,230,680:1000,450,800,100::
466:466:YELLOW:10,400,497,230,680:1000,450,800,100::
467:467:YELLOW:10,400,497,230,680:1000,450,800,100::
468:468:YELLOW:10,400,497,230,680:1000,450,800,100::
469:469:RED:10,400,497,230,680:1000,450,800,100::
470:470:RED:10,400,497,230,680:1000,450,800,100::
471:471:RED:10,400,497,230,680:1000,450,800,100::
472:472:RED:10,400,497,230,680:1000,450,800,100::
473:473:RED:10,400,497,230,680:1000,450,800,100::
474:474:RED:10,400,497,230,680:1000,450,800,100::
475:475:RED:10,400,497,230,680:1000,450,800,100::
476:476:RED:10,400,497,230,680:1000,450,800,100::
477:477:RED:10,400,497,230,680:1000,450,800,100::
478:478:RED:10,400,497,230,680:1000,450,800,100::
479:479:RED:10,400,497,230,680:1000,450,800,100::
480:480:RED:10,400,497,230,680:1000,450,800,100::
481:481:GREEN:10,400,497,230,680:1000,450,800,100::
482:482:GREEN:10,400,497,230,680:1000,450,800,100::
483:483:GREEN:10,400,497,230,680:1000,450,800,100::
484:484:GREEN:10,400,497,230,680:1000,450,800,100::
485:485:GREEN:10,400,497,230,680:1000,450,800,100::
486:486:GREEN:10,400,497,230,680:1000,450,800,100::
